Time,Values[Absorbance_0.59],Values[Absorbance_1.53],Values[Absorbance_6.6],Values[Absorbance_500],[sGC{[NO]=0.59}],[6C-sGC-NO{[NO]=0.59}],[5C-sGC-NO{[NO]=0.59}],[NO{[NO]=0.59}],[sGC{[NO]=1.53}],[6C-sGC-NO{[NO]=1.53}],[5C-sGC-NO{[NO]=1.53}],[NO{[NO]=1.53}],[sGC{[NO]=6.6}],[6C-sGC-NO{[NO]=6.6}],[5C-sGC-NO{[NO]=6.6}],[NO{[NO]=6.6}],[sGC{[NO]=500}],[6C-sGC-NO{[NO]=500}],[5C-sGC-NO{[NO]=500}],[NO{[NO]=500}]
32.3882,0.0242705,0.0216469,0.0216246,0.0216201,7.12019e-11,1.32247e-07,3.37682e-07,1.20071e-07,8.17577e-14,1.34327e-09,4.68657e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
32.6752,0.0242421,0.0216469,0.0216246,0.0216201,7.04396e-11,1.3083e-07,3.39099e-07,1.2007e-07,8.17263e-14,1.34275e-09,4.68657e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
32.9621,0.024214,0.0216469,0.0216246,0.0216201,6.96862e-11,1.29431e-07,3.405e-07,1.2007e-07,8.16978e-14,1.34229e-09,4.68658e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
33.249,0.0241863,0.0216468,0.0216246,0.0216201,6.89416e-11,1.28047e-07,3.41884e-07,1.20069e-07,8.16721e-14,1.34186e-09,4.68658e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
33.5359,0.0241589,0.0216468,0.0216246,0.0216201,6.82058e-11,1.2668e-07,3.43252e-07,1.20068e-07,8.16488e-14,1.34148e-09,4.68658e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
34.6406,0.0240564,0.0216468,0.0216246,0.0216201,6.54523e-11,1.21564e-07,3.4837e-07,1.20065e-07,8.15784e-14,1.34033e-09,4.6866e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
35.7453,0.0239584,0.0216468,0.0216246,0.0216201,6.28211e-11,1.16676e-07,3.53262e-07,1.20063e-07,8.15303e-14,1.33954e-09,4.6866e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
36.85,0.0238648,0.0216468,0.0216246,0.0216201,6.03066e-11,1.12004e-07,3.57936e-07,1.2006e-07,8.14975e-14,1.339e-09,4.68661e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
37.9547,0.0237753,0.0216468,0.0216246,0.0216201,5.79036e-11,1.0754e-07,3.62402e-07,1.20058e-07,8.14754e-14,1.33864e-09,4.68661e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
39.0594,0.0236898,0.0216468,0.0216246,0.0216201,5.56073e-11,1.03274e-07,3.6667e-07,1.20056e-07,8.14605e-14,1.3384e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
40.1641,0.0236081,0.0216468,0.0216246,0.0216201,5.34128e-11,9.91979e-08,3.70749e-07,1.20053e-07,8.14505e-14,1.33823e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
41.2688,0.0235301,0.0216468,0.0216246,0.0216201,5.13157e-11,9.53025e-08,3.74646e-07,1.20051e-07,8.14437e-14,1.33812e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
42.3735,0.0234554,0.0216468,0.0216246,0.0216201,4.93117e-11,9.158e-08,3.78371e-07,1.20049e-07,8.14391e-14,1.33804e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
44.1814,0.0233404,0.0216468,0.0216246,0.0216201,4.6222e-11,8.58414e-08,3.84112e-07,1.20046e-07,8.14345e-14,1.33797e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
45.9892,0.0232337,0.0216468,0.0216246,0.0216201,4.33535e-11,8.05137e-08,3.89443e-07,1.20043e-07,8.14323e-14,1.33793e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
47.7971,0.0231345,0.0216468,0.0216246,0.0216201,4.06903e-11,7.55677e-08,3.94392e-07,1.20041e-07,8.14312e-14,1.33791e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
49.6049,0.0230425,0.0216468,0.0216246,0.0216201,3.82177e-11,7.09759e-08,3.98986e-07,1.20038e-07,8.14306e-14,1.3379e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
51.4128,0.0229571,0.0216468,0.0216246,0.0216201,3.59222e-11,6.67129e-08,4.03251e-07,1.20036e-07,8.14301e-14,1.3379e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
53.2207,0.0228777,0.0216468,0.0216246,0.0216201,3.37909e-11,6.27552e-08,4.07211e-07,1.20034e-07,8.14298e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
55.4194,0.0227889,0.0216468,0.0216246,0.0216201,3.14034e-11,5.83218e-08,4.11647e-07,1.20031e-07,8.14296e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
57.6181,0.0227077,0.0216468,0.0216246,0.0216201,2.9222e-11,5.42714e-08,4.15699e-07,1.20029e-07,8.14297e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
59.8168,0.0226335,0.0216468,0.0216246,0.0216201,2.72291e-11,5.05711e-08,4.19402e-07,1.20027e-07,8.14297e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
62.0155,0.0225658,0.0216468,0.0216246,0.0216201,2.54083e-11,4.71904e-08,4.22784e-07,1.20025e-07,8.14296e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
64.2142,0.0225039,0.0216468,0.0216246,0.0216201,2.37448e-11,4.41018e-08,4.25875e-07,1.20024e-07,8.14296e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
66.413,0.0224473,0.0216468,0.0216246,0.0216201,2.22249e-11,4.128e-08,4.28698e-07,1.20022e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
69.1545,0.0223836,0.0216468,0.0216246,0.0216201,2.05124e-11,3.81005e-08,4.31879e-07,1.20021e-07,8.14296e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
71.8961,0.0223267,0.0216468,0.0216246,0.0216201,1.89823e-11,3.52599e-08,4.34721e-07,1.20019e-07,8.14296e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
74.6376,0.0222758,0.0216468,0.0216246,0.0216201,1.76151e-11,3.27218e-08,4.37261e-07,1.20018e-07,8.14296e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
77.3792,0.0222304,0.0216468,0.0216246,0.0216201,1.63936e-11,3.04542e-08,4.39529e-07,1.20016e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
80.1208,0.0221898,0.0216468,0.0216246,0.0216201,1.53022e-11,2.84281e-08,4.41557e-07,1.20015e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
82.8623,0.0221535,0.0216468,0.0216246,0.0216201,1.43271e-11,2.66179e-08,4.43368e-07,1.20014e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
85.6039,0.0221211,0.0216468,0.0216246,0.0216201,1.34558e-11,2.50005e-08,4.44986e-07,1.20013e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
88.3454,0.0220921,0.0216468,0.0216246,0.0216201,1.26773e-11,2.35554e-08,4.46432e-07,1.20013e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
91.087,0.0220662,0.0216468,0.0216246,0.0216201,1.19818e-11,2.22643e-08,4.47724e-07,1.20012e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
93.8285,0.0220431,0.0216468,0.0216246,0.0216201,1.13603e-11,2.11107e-08,4.48878e-07,1.20011e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
96.5701,0.0220224,0.0216468,0.0216246,0.0216201,1.0805e-11,2.008e-08,4.49909e-07,1.20011e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
99.3117,0.022004,0.0216468,0.0216246,0.0216201,1.03089e-11,1.91591e-08,4.50831e-07,1.2001e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
102.354,0.0219858,0.0216468,0.0216246,0.0216201,9.81995e-12,1.82515e-08,4.51739e-07,1.2001e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
105.397,0.0219697,0.0216468,0.0216246,0.0216201,9.38844e-12,1.74505e-08,4.5254e-07,1.20009e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
108.439,0.0219556,0.0216468,0.0216246,0.0216201,9.00763e-12,1.67437e-08,4.53247e-07,1.20009e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
111.482,0.0219431,0.0216468,0.0216246,0.0216201,8.67156e-12,1.61199e-08,4.53871e-07,1.20009e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
114.524,0.021932,0.0216468,0.0216246,0.0216201,8.37499e-12,1.55694e-08,4.54422e-07,1.20008e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
117.567,0.0219223,0.0216468,0.0216246,0.0216201,8.11326e-12,1.50836e-08,4.54908e-07,1.20008e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
120.609,0.0219137,0.0216468,0.0216246,0.0216201,7.88228e-12,1.46549e-08,4.55337e-07,1.20008e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
123.652,0.0219061,0.0216468,0.0216246,0.0216201,7.67844e-12,1.42765e-08,4.55716e-07,1.20008e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
126.694,0.0218994,0.0216468,0.0216246,0.0216201,7.49855e-12,1.39426e-08,4.5605e-07,1.20007e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
130.256,0.0218926,0.0216468,0.0216246,0.0216201,7.31464e-12,1.36013e-08,4.56391e-07,1.20007e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
133.818,0.0218867,0.0216468,0.0216246,0.0216201,7.15576e-12,1.33064e-08,4.56686e-07,1.20007e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
137.379,0.0218816,0.0216468,0.0216246,0.0216201,7.01851e-12,1.30516e-08,4.56941e-07,1.20007e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
140.941,0.0218772,0.0216468,0.0216246,0.0216201,6.89994e-12,1.28315e-08,4.57162e-07,1.20007e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
144.502,0.0218734,0.0216468,0.0216246,0.0216201,6.79751e-12,1.26414e-08,4.57352e-07,1.20007e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
148.064,0.0218701,0.0216468,0.0216246,0.0216201,6.70903e-12,1.24772e-08,4.57516e-07,1.20007e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
151.626,0.0218672,0.0216468,0.0216246,0.0216201,6.63258e-12,1.23353e-08,4.57658e-07,1.20007e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
155.187,0.0218648,0.0216468,0.0216246,0.0216201,6.56655e-12,1.22127e-08,4.57781e-07,1.20007e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
158.749,0.0218626,0.0216468,0.0216246,0.0216201,6.5095e-12,1.21068e-08,4.57887e-07,1.20007e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
162.311,0.0218608,0.0216468,0.0216246,0.0216201,6.46021e-12,1.20154e-08,4.57978e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
165.872,0.0218592,0.0216468,0.0216246,0.0216201,6.41764e-12,1.19363e-08,4.58057e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
169.434,0.0218579,0.0216468,0.0216246,0.0216201,6.38086e-12,1.18681e-08,4.58126e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
172.995,0.0218567,0.0216468,0.0216246,0.0216201,6.34909e-12,1.18091e-08,4.58185e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
176.557,0.0218557,0.0216468,0.0216246,0.0216201,6.32164e-12,1.17581e-08,4.58236e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
180.119,0.0218548,0.0216468,0.0216246,0.0216201,6.29793e-12,1.17141e-08,4.5828e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
183.68,0.021854,0.0216468,0.0216246,0.0216201,6.27744e-12,1.16761e-08,4.58318e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
187.242,0.0218534,0.0216468,0.0216246,0.0216201,6.25974e-12,1.16433e-08,4.5835e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
190.804,0.0218528,0.0216468,0.0216246,0.0216201,6.24446e-12,1.16149e-08,4.58379e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
194.365,0.0218523,0.0216468,0.0216246,0.0216201,6.23125e-12,1.15904e-08,4.58403e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
197.927,0.0218519,0.0216468,0.0216246,0.0216201,6.21984e-12,1.15692e-08,4.58425e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
201.488,0.0218515,0.0216468,0.0216246,0.0216201,6.20998e-12,1.15509e-08,4.58443e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
205.453,0.0218512,0.0216468,0.0216246,0.0216201,6.20058e-12,1.15335e-08,4.5846e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
209.417,0.0218509,0.0216468,0.0216246,0.0216201,6.19259e-12,1.15186e-08,4.58475e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
213.381,0.0218506,0.0216468,0.0216246,0.0216201,6.18581e-12,1.1506e-08,4.58488e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
217.346,0.0218504,0.0216468,0.0216246,0.0216201,6.18004e-12,1.14953e-08,4.58498e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
221.31,0.0218502,0.0216468,0.0216246,0.0216201,6.17514e-12,1.14862e-08,4.58508e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
225.274,0.0218501,0.0216468,0.0216246,0.0216201,6.17097e-12,1.14785e-08,4.58515e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
229.66,0.0218499,0.0216468,0.0216246,0.0216201,6.16709e-12,1.14713e-08,4.58523e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
234.045,0.0218498,0.0216468,0.0216246,0.0216201,6.16385e-12,1.14653e-08,4.58529e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
238.43,0.0218497,0.0216468,0.0216246,0.0216201,6.16115e-12,1.14603e-08,4.58534e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
242.816,0.0218496,0.0216468,0.0216246,0.0216201,6.15888e-12,1.14561e-08,4.58538e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
247.201,0.0218495,0.0216468,0.0216246,0.0216201,6.157e-12,1.14526e-08,4.58541e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
251.586,0.0218495,0.0216468,0.0216246,0.0216201,6.15542e-12,1.14496e-08,4.58544e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
258.442,0.0218494,0.0216468,0.0216246,0.0216201,6.15346e-12,1.1446e-08,4.58548e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
264.088,0.0218494,0.0216468,0.0216246,0.0216201,6.15221e-12,1.14437e-08,4.5855e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
269.733,0.0218493,0.0216468,0.0216246,0.0216201,6.15122e-12,1.14418e-08,4.58552e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
275.379,0.0218493,0.0216468,0.0216246,0.0216201,6.15044e-12,1.14404e-08,4.58553e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
281.025,0.0218493,0.0216468,0.0216246,0.0216201,6.14982e-12,1.14392e-08,4.58555e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
286.671,0.0218492,0.0216468,0.0216246,0.0216201,6.14932e-12,1.14383e-08,4.58556e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
292.316,0.0218492,0.0216468,0.0216246,0.0216201,6.14893e-12,1.14376e-08,4.58556e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
297.155,0.0218492,0.0216468,0.0216246,0.0216201,6.14866e-12,1.14371e-08,4.58557e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
301.994,0.0218492,0.0216468,0.0216246,0.0216201,6.14844e-12,1.14367e-08,4.58557e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
306.832,0.0218492,0.0216468,0.0216246,0.0216201,6.14826e-12,1.14363e-08,4.58558e-07,1.20006e-07,8.14295e-14,1.33789e-09,4.68662e-07,1.06e-06,2.44348e-15,2.32168e-10,4.69768e-07,6.13e-06,3.68235e-19,2.85114e-12,4.69997e-07,0.00049953
